customer_id,card_age_months,avg_monthly_transactions,avg_transaction_amount,months_since_last_transaction,transaction_trend,unique_merchant_count,international_usage,complaint_count,churned
1505,45,13.0,99.84,0,0.577,17,0,0,0
1506,13,19.0,37.7,0,0.253,21,0,0,0
1507,58,10.0,36.17,4,-0.074,4,0,0,0
1508,20,12.0,15.43,0,0.457,4,0,1,0
1509,61,14.0,40.41,0,0.731,13,1,0,0
1510,39,21.0,27.14,5,-0.069,20,0,0,0
1511,1,14.0,16.87,0,-0.94,19,0,0,0
1512,3,14.0,11.08,0,0.186,6,0,1,0
1513,62,14.0,78.19,2,-0.819,19,0,0,0
1514,63,8.2,6.34,4,-0.351,22,0,0,1
1515,25,13.0,11.03,2,0.1,16,0,0,0
1516,56,5.0,20.83,4,-0.309,6,0,0,1
1517,33,13.0,15.38,0,-0.438,11,0,0,0
1518,38,5.0,36.9,0,-0.96,10,0,0,0
1519,6,18.0,48.3,2,-0.461,18,0,0,0
1520,58,14.0,19.25,2,-0.23,9,1,1,0
1521,44,26.0,25.25,1,-0.419,10,1,0,0
1522,45,20.0,14.16,2,0.257,15,0,1,0
1523,32,9.6,23.17,3,0.332,24,0,0,1
1524,45,12.0,292.78,1,0.56,14,0,1,0
1525,61,6.1,13.7,5,-0.628,16,0,0,1
1526,47,16.0,63.56,1,0.238,7,0,2,0
1527,21,18.0,60.62,0,-0.14,8,0,0,0
1528,36,18.0,92.64,0,-0.354,8,1,0,0
1529,19,14.0,74.67,2,-0.034,13,0,0,0
1530,20,14.0,0.71,1,-0.037,19,0,0,0
1531,57,13.0,22.2,3,0.279,10,0,0,0
1532,18,16.0,122.52,2,0.118,1,0,0,0
1533,47,10.0,46.53,1,0.263,22,0,0,0
1534,49,17.0,6.6,5,0.961,16,0,0,0
1535,14,12.0,19.39,2,0.621,3,0,1,0
1536,15,17.0,19.99,0,-0.416,3,1,0,0
1537,31,13.0,123.9,1,0.067,6,0,0,0
1538,1,19.0,48.37,0,-0.541,12,0,0,0
1539,54,13.0,56.24,1,0.038,5,0,0,0
1540,3,12.0,27.44,2,0.424,16,0,0,0
1541,16,12.1,2.49,3,-0.868,17,0,0,1
1542,57,23.0,4.69,1,-0.725,10,0,0,0
1543,12,13.0,32.72,2,-0.985,7,0,1,0
1544,16,14.0,11.72,0,-0.243,10,0,0,0
1545,24,16.0,6.61,1,0.535,2,0,1,0
1546,28,11.3,14.2,4,-0.101,15,0,0,1
1547,8,19.0,81.3,0,0.142,21,0,0,0
1548,36,5.0,4.55,0,0.18,17,0,0,0
1549,8,20.0,35.68,2,-0.821,4,0,0,0
1550,58,24.0,104.95,0,-0.651,8,1,0,0
1551,60,8.2,12.66,5,0.83,19,1,0,1
1552,50,16.0,21.56,0,-0.083,21,0,0,0
1553,28,10.0,129.36,1,-0.163,2,0,0,0
1554,41,15.0,62.99,1,0.502,21,0,0,0
1555,64,15.0,95.88,0,-0.91,16,0,0,0
1556,27,11.0,20.48,3,0.682,14,0,0,0
1557,63,13.0,344.29,1,0.341,12,0,1,0
1558,17,20.0,9.11,0,-0.71,9,0,0,0
1559,33,9.5,108.12,3,-0.87,12,0,0,1
1560,29,14.0,139.43,1,-0.994,3,0,0,0
1561,13,16.0,48.16,2,-0.412,23,0,0,0
1562,46,5.2,24.89,6,-0.35,13,1,0,1
1563,35,12.0,89.51,0,-0.646,6,0,0,0
1564,6,23.0,21.98,2,-0.426,2,0,0,0
1565,69,13.0,44.98,2,0.124,7,0,1,0
1566,47,4.1,74.77,4,-0.774,20,0,0,1
1567,25,16.0,4.24,0,-0.598,14,0,1,0
1568,66,14.0,141.57,3,0.124,6,1,0,0
1569,10,15.0,78.29,1,0.409,23,0,2,0
1570,56,23.0,88.14,0,0.863,9,1,0,0
1571,30,9.0,4.01,0,0.021,7,0,0,0
1572,5,14.0,12.48,0,-0.774,19,0,1,0
1573,33,19.0,155.63,2,0.183,16,0,0,0
1574,65,11.0,7.95,0,0.991,13,0,0,0
1575,18,21.0,59.85,3,0.766,6,0,1,0
1576,49,18.0,91.59,0,0.56,4,1,0,0
1577,11,12.0,15.78,0,0.469,12,1,0,0
1578,26,8.0,72.0,6,0.511,21,0,0,0
1579,63,19.0,4.07,0,-0.819,10,0,1,0
1580,59,10.0,41.44,1,0.04,16,0,1,0
1581,27,19.0,24.43,0,0.379,1,0,0,0
1582,49,17.0,62.26,0,-0.855,12,1,1,0
1583,33,15.0,131.9,0,0.83,20,0,0,0
1584,1,7.2,4.69,3,-0.745,19,0,1,1
1585,21,19.0,35.9,0,-0.824,22,0,0,0
1586,55,8.0,33.01,2,-0.753,19,0,0,0
1587,6,17.0,23.48,1,-0.154,21,0,0,0
1588,69,12.0,39.25,0,0.086,18,0,1,0
1589,5,7.0,95.99,4,-0.811,9,0,0,1
1590,3,18.0,218.2,0,0.572,24,0,0,0
1591,53,3.9,0.14,6,-0.6,4,0,1,1
1592,23,13.3,62.14,3,0.121,11,0,0,1
1593,53,23.0,57.28,0,-0.018,24,0,1,0
1594,37,10.0,312.31,0,0.811,16,0,1,0
1595,17,20.0,5.65,0,0.787,20,0,1,0
1596,1,20.0,100.07,1,-0.523,2,1,0,0
1597,51,13.0,163.02,1,0.077,9,0,1,0
1598,45,13.0,145.9,4,0.971,18,0,1,0
1599,4,8.0,49.34,0,-0.336,17,1,0,0
1600,62,13.0,23.81,1,-0.853,17,0,0,0
1601,65,17.0,61.28,2,0.436,14,0,0,0
1602,32,15.0,21.92,1,0.006,13,0,0,0
1603,34,14.0,31.89,0,0.879,19,1,1,0
1604,39,15.0,35.41,0,0.15,23,0,0,0
1605,26,17.0,21.57,0,0.023,6,0,0,0
1606,34,13.0,25.1,0,0.83,12,0,1,0
1607,54,13.0,0.44,0,-0.239,13,0,1,0
1608,3,15.0,21.15,2,0.195,3,0,0,0
1609,50,14.0,38.35,0,0.691,16,0,0,0
1610,12,12.0,11.4,3,0.195,21,0,0,0
1611,65,14.0,98.27,0,-0.404,10,0,0,0
1612,54,11.0,46.28,1,0.117,22,0,0,0
1613,5,14.0,94.76,1,-0.136,10,1,0,0
1614,57,20.0,8.23,0,0.969,18,1,0,0
1615,17,11.0,103.06,0,-0.898,3,0,1,0
1616,47,21.0,190.58,0,0.536,13,1,0,0
1617,23,17.0,26.07,1,-0.952,16,0,0,0
1618,14,10.0,20.04,2,0.208,4,0,0,0
1619,66,15.0,62.45,6,-0.138,24,0,0,0
1620,51,16.0,60.62,0,0.821,11,1,1,0
1621,38,8.0,4.3,5,0.079,17,0,1,1
1622,64,13.0,156.84,1,0.655,1,0,1,0
1623,38,17.0,39.13,0,0.344,12,0,0,0
1624,50,16.0,86.74,0,-0.106,3,0,1,0
1625,30,23.0,26.71,0,-0.325,19,0,0,0
1626,51,13.0,18.19,1,-0.766,9,0,0,0
1627,63,8.9,4.17,5,-0.973,19,0,0,1
1628,52,14.0,19.26,0,-0.997,19,0,0,0
1629,38,15.0,301.52,0,-0.548,18,0,0,0
1630,30,9.0,64.37,0,0.122,20,1,0,0
1631,51,13.0,97.41,0,0.951,11,0,0,0
1632,5,7.0,190.94,3,0.41,24,0,1,0
1633,29,16.0,4.94,0,-0.859,22,0,1,0
1634,4,14.0,10.8,0,0.29,1,0,0,0
1635,10,6.5,80.29,4,-0.029,21,0,0,1
1636,56,15.0,49.88,0,0.272,12,0,0,0
1637,17,15.0,60.45,0,0.246,11,1,0,0
1638,17,17.0,33.48,2,-0.712,10,0,0,0
1639,69,14.0,101.06,1,0.839,11,0,1,0
1640,34,13.0,43.69,2,0.109,8,0,0,0
1641,6,15.0,104.97,1,0.402,17,0,0,0
1642,53,11.0,291.11,0,-0.226,6,0,0,0
1643,66,12.0,62.43,0,-0.755,7,0,0,0
1644,43,19.0,45.15,3,0.382,5,0,1,0
1645,23,18.0,27.26,0,0.885,4,0,1,0
1646,55,18.0,12.99,6,0.162,7,0,0,0
1647,16,17.0,64.14,0,-0.603,16,0,0,0
1648,8,8.0,3.88,3,0.247,4,1,0,0
1649,4,14.0,187.81,2,-0.142,3,0,0,0
1650,4,18.0,62.57,0,-0.202,14,0,0,0
1651,56,11.0,192.18,0,0.827,4,0,1,0
1652,25,14.0,19.07,2,0.474,21,1,1,0
1653,67,16.0,175.7,1,0.018,9,0,0,0
1654,67,13.0,56.82,1,-0.165,11,0,0,0
1655,27,22.0,99.73,0,-0.514,1,0,0,0
1656,32,14.0,11.83,1,-0.313,9,1,0,0
1657,50,20.0,41.6,0,0.081,8,0,0,0
1658,61,10.0,50.49,0,-0.903,15,0,0,0
1659,51,8.0,29.94,0,-0.285,24,0,0,0
1660,19,18.0,17.52,0,-0.012,8,0,1,0
1661,21,10.0,141.09,4,0.217,20,1,0,0
1662,5,6.0,5.33,0,0.486,7,0,1,0
1663,42,7.0,10.03,0,-0.972,14,0,0,0
1664,61,19.0,23.18,1,-0.41,18,0,0,0
1665,22,18.0,151.37,0,-0.478,3,0,1,0
1666,21,17.0,49.84,4,0.043,15,0,0,0
1667,70,18.0,28.03,0,-0.068,24,0,0,0
1668,1,14.1,17.07,5,-0.84,20,0,0,1
1669,5,16.0,109.13,0,0.523,6,0,1,0
1670,12,23.0,1.63,0,0.375,15,0,2,0
1671,46,12.0,0.68,2,0.642,14,0,0,0
1672,34,11.0,2.83,1,-0.778,11,0,1,0
1673,49,16.0,38.0,1,0.012,8,0,0,0
1674,45,16.0,52.23,0,0.207,8,0,0,0
1675,27,15.0,58.76,0,-0.902,5,1,0,0
1676,26,10.0,78.81,1,0.919,16,0,0,0
1677,47,14.0,12.62,0,0.589,7,0,2,0
1678,56,8.0,18.25,0,-0.513,1,1,0,0
1679,63,11.0,16.74,3,0.258,5,1,0,0
1680,48,12.0,9.69,2,-0.713,3,0,1,0
1681,61,7.5,12.9,5,0.746,13,0,2,1
1682,26,12.0,57.06,1,-0.803,20,0,1,0
1683,36,15.0,27.38,0,0.808,17,0,0,0
1684,1,12.0,87.64,0,0.656,1,0,0,0
1685,8,17.0,46.13,3,-0.044,19,1,1,0
1686,52,23.0,14.3,0,0.305,4,0,0,0
1687,47,18.0,37.8,1,-0.508,13,0,0,0
1688,56,21.0,53.99,0,-0.231,19,0,0,0
1689,14,17.0,120.68,1,-0.565,18,0,0,0
1690,28,10.0,107.64,2,0.055,11,1,0,0
1691,2,15.0,33.36,2,-0.363,23,0,0,0
1692,26,7.1,46.61,6,-0.297,9,1,0,1
1693,14,13.0,21.21,0,-0.114,3,0,0,0
1694,59,17.0,60.14,1,0.745,16,0,0,0
1695,56,15.0,146.37,0,0.097,24,0,0,0
1696,7,13.0,58.78,0,0.613,21,0,1,0
1697,3,17.0,21.72,4,0.697,22,0,0,0
1698,23,17.0,61.97,0,-0.509,17,0,0,0
1699,18,17.0,139.83,2,0.555,13,0,0,0
1700,38,10.3,4.06,6,0.297,6,1,2,1
1701,15,7.0,39.52,0,0.015,7,1,2,0
1702,64,13.0,23.23,0,-0.823,9,1,0,0
1703,28,18.0,16.58,0,0.145,21,1,0,0
1704,39,13.0,30.27,0,-0.689,5,0,0,0
1705,57,17.0,30.05,0,0.633,5,0,1,0
1706,17,18.0,14.18,0,0.869,22,0,0,0
1707,44,17.0,31.01,1,-0.044,15,0,0,0
1708,25,14.0,60.26,1,-0.119,4,0,0,0
1709,17,19.0,1.56,3,-0.022,10,0,0,0
1710,13,15.0,271.83,0,-0.866,9,0,1,0
1711,25,11.0,21.05,0,-0.526,7,0,0,0
1712,68,26.0,58.63,0,0.881,15,0,0,0
1713,10,16.0,20.01,0,-0.31,19,0,0,0
1714,67,9.5,16.26,4,0.183,10,0,0,1
1715,18,19.0,47.81,6,0.298,7,0,0,0
1716,34,16.0,56.78,0,0.754,3,0,1,0
1717,8,10.0,88.3,0,-0.524,3,0,0,0
1718,40,18.0,94.12,0,0.78,20,0,1,0
1719,42,20.0,43.88,0,-0.217,18,0,2,0
1720,41,7.7,2.99,3,0.844,24,0,0,1
1721,6,15.0,48.96,2,-0.177,13,0,0,0
1722,52,8.5,17.32,4,-0.792,12,0,0,1
1723,26,7.3,7.87,3,-0.896,17,0,0,1
1724,64,11.0,0.61,0,0.935,17,0,0,0
1725,59,15.0,22.78,0,-0.757,11,0,0,0
1726,56,18.0,18.02,0,0.082,17,0,0,0
1727,59,12.0,39.57,1,0.054,20,0,0,0
1728,70,8.0,86.03,1,-0.197,17,0,0,0
1729,33,16.0,34.69,0,-0.164,19,0,0,0
1730,53,11.0,181.66,0,-0.049,7,0,0,0
1731,22,18.0,15.01,0,-0.801,19,0,0,0
1732,21,12.0,14.98,0,0.582,2,0,0,0
1733,70,12.0,55.65,3,-0.246,10,0,0,0
1734,70,17.0,135.95,2,-0.511,6,1,0,0
1735,4,15.0,66.86,1,-0.363,16,0,1,0
1736,62,13.0,67.19,0,0.224,8,0,0,0
1737,62,6.5,62.43,3,0.55,4,0,2,1
1738,24,8.2,38.49,1,-0.693,20,0,2,1
1739,55,15.0,85.46,1,0.185,11,1,0,0
1740,9,10.0,120.65,0,-0.155,18,0,0,0
1741,3,22.0,0.48,3,0.724,21,0,0,0
1742,31,5.8,97.0,3,0.899,15,0,1,1
1743,40,9.5,9.28,4,0.357,16,0,0,1
1744,36,12.0,145.9,1,0.18,8,0,0,0
1745,24,15.0,18.57,0,0.561,17,0,0,0
1746,6,17.0,36.44,0,-0.008,2,0,0,0
1747,66,15.0,162.98,0,-0.889,17,0,0,0
1748,4,19.0,6.97,0,0.402,15,0,1,0
1749,6,12.0,82.06,0,0.161,20,0,3,0
1750,51,12.0,29.9,0,-0.697,7,1,0,0
1751,62,3.7,0.98,4,-0.574,11,0,0,1
1752,57,20.0,167.94,1,-0.539,19,1,1,0
1753,66,19.0,7.52,2,0.465,24,0,1,0
1754,8,13.0,89.27,0,0.037,6,0,0,0
1755,26,15.0,29.1,0,-0.904,18,0,0,0
1756,51,22.0,99.83,0,0.676,9,0,0,0
1757,45,14.0,83.25,2,0.29,16,0,0,0
1758,44,17.0,60.18,0,0.466,13,0,0,0
1759,5,22.0,168.03,0,0.875,23,0,0,0
1760,70,11.0,6.25,0,-0.48,8,0,0,0
1761,26,9.0,96.14,1,0.179,17,0,0,0
1762,68,10.0,66.66,0,0.52,14,0,1,0
1763,19,14.0,22.68,0,0.026,22,0,0,0
1764,20,22.0,47.38,1,-0.028,9,1,0,0
1765,12,13.0,62.08,2,0.857,6,0,0,0
1766,47,12.0,79.97,0,-0.513,16,1,0,0
1767,1,16.0,12.43,1,0.306,3,0,0,0
1768,14,14.0,6.46,0,0.941,2,0,1,0
1769,64,9.1,3.95,6,-0.56,8,0,0,1
1770,38,16.0,20.88,2,-0.075,4,0,0,0
1771,37,19.0,10.05,1,0.951,12,1,0,0
1772,11,17.0,46.03,0,-0.928,1,1,0,0
1773,3,16.0,34.47,1,0.26,24,1,1,0
1774,33,11.2,70.22,3,-0.191,17,0,0,1
1775,6,15.0,75.82,2,0.542,18,0,1,0
1776,50,15.0,13.83,2,-0.354,17,0,0,0
1777,10,11.0,2.81,0,-0.254,24,0,0,0
1778,5,9.0,74.1,0,0.031,16,0,0,0
1779,23,20.0,112.18,1,-0.308,3,0,1,0
1780,10,15.0,72.44,0,-0.481,9,0,1,0
1781,44,15.0,61.93,0,-0.289,12,0,0,0
1782,2,21.0,17.21,0,0.816,7,0,2,0
1783,13,21.0,40.94,0,-0.315,6,0,0,0
1784,40,17.0,77.45,2,0.799,11,0,1,0
1785,2,17.0,12.89,2,-0.59,6,0,0,0
1786,65,20.0,38.84,1,0.344,17,0,1,0
1787,63,9.0,7.47,2,0.49,24,0,0,0
1788,17,15.0,45.39,1,-0.777,10,0,1,0
1789,9,8.0,51.13,1,0.088,3,0,1,0
1790,15,12.0,45.99,0,-0.974,19,1,0,0
1791,24,6.0,24.24,4,0.856,3,0,0,1
1792,38,12.0,53.12,1,0.049,21,0,0,0
1793,35,10.9,275.45,1,-0.926,2,0,2,1
1794,49,13.0,58.46,0,0.366,20,0,0,0
1795,69,18.0,83.8,0,0.771,23,0,0,0
1796,62,10.5,6.15,4,0.475,1,0,0,1
1797,60,7.9,31.24,6,-0.733,18,0,1,1
1798,50,3.5,0.31,3,0.08,8,0,1,1
1799,9,14.0,1.92,4,0.466,24,1,0,0
1800,34,12.0,23.36,0,0.601,19,0,1,0
1801,35,9.0,37.71,0,-0.968,5,0,0,0
1802,1,6.0,36.62,4,-0.433,24,1,1,1
1803,40,11.0,131.36,0,0.769,10,0,0,0
1804,64,13.0,88.64,0,-0.483,9,0,0,0
1805,22,9.6,12.3,3,-0.055,18,0,0,1
1806,60,14.0,81.63,1,0.393,24,1,0,0
1807,64,18.0,47.83,0,0.971,19,1,0,0
1808,11,7.0,90.62,1,-0.148,5,0,0,0
1809,14,14.0,31.76,4,0.007,21,0,0,0
1810,60,14.0,5.78,2,0.117,11,0,1,0
1811,30,15.0,57.82,1,-0.532,20,0,2,0
1812,35,5.6,19.75,6,-0.263,24,0,0,1
1813,37,18.0,184.23,1,-0.131,1,0,1,0
1814,5,11.0,10.61,0,-0.961,12,0,0,0
1815,26,24.0,64.05,0,-0.985,6,0,0,0
1816,62,6.0,38.56,0,-0.551,23,0,0,0
1817,4,26.0,28.58,0,0.024,24,0,0,0
1818,42,14.0,94.96,0,0.911,20,0,0,0
1819,18,15.0,99.85,0,0.945,12,0,0,0
1820,40,14.0,75.23,0,0.294,12,1,1,0
1821,39,19.0,5.24,0,0.654,3,0,0,0
1822,14,22.0,25.4,0,0.801,24,0,0,0
1823,32,13.0,2.87,0,0.678,15,0,0,0
1824,51,17.0,25.27,0,0.087,11,1,0,0
1825,38,21.0,62.63,0,0.408,10,0,0,0
1826,23,14.0,43.88,0,-0.993,21,0,1,0
1827,63,23.0,72.83,1,0.296,21,0,0,0
1828,15,14.0,48.11,0,-0.148,23,0,0,0
1829,25,17.0,48.69,1,0.289,21,0,0,0
1830,17,19.0,42.92,2,0.389,23,0,0,0
1831,66,9.0,27.18,0,-0.804,16,0,0,0
1832,53,10.0,35.5,0,0.749,12,1,0,0
1833,51,19.0,7.16,0,-0.649,16,0,0,0
1834,39,11.5,82.2,4,-0.979,5,0,0,1
1835,51,12.0,132.01,6,-0.141,18,0,0,0
1836,70,11.0,87.22,0,-0.821,10,1,0,0
1837,6,8.0,52.56,0,0.912,6,1,0,0
1838,67,21.0,50.52,0,-0.432,14,0,0,0
1839,7,15.0,38.13,0,-0.553,14,1,1,0
1840,51,16.0,15.79,1,-0.476,9,0,0,0
1841,42,7.1,14.62,6,-0.433,16,0,0,1
1842,64,5.6,154.53,4,-0.875,13,1,0,1
1843,15,16.0,9.46,1,0.08,14,1,1,0
1844,29,13.0,46.94,0,-0.964,21,0,0,0
1845,33,12.0,120.83,0,0.494,11,0,1,0
1846,27,13.0,36.2,1,0.535,2,0,0,0
1847,36,17.0,55.82,2,-0.201,22,0,0,0
1848,29,14.0,105.54,0,0.942,20,0,1,0
1849,38,12.0,47.59,0,0.564,20,0,0,0
1850,57,13.0,78.89,1,-0.754,19,0,3,0
1851,27,16.0,25.6,1,0.96,12,0,0,0
1852,55,16.0,79.24,0,0.69,17,0,0,0
1853,33,19.0,2.51,2,0.408,9,0,0,0
1854,68,15.0,9.96,0,0.307,22,0,0,0
1855,66,14.0,60.85,0,0.21,11,0,1,0
1856,10,5.3,26.18,5,0.98,12,1,0,1
1857,5,19.0,105.74,2,-0.043,3,0,0,0
1858,38,7.0,25.11,0,-0.668,17,1,0,0
1859,13,14.0,87.46,1,-0.411,6,0,1,0
1860,31,12.0,8.99,0,-0.25,4,0,0,0
1861,47,9.0,159.68,0,-0.367,13,1,0,0
1862,52,6.8,24.35,0,-0.939,17,0,2,1
1863,56,5.4,10.64,3,-0.853,10,0,0,1
1864,15,14.0,93.4,0,-0.99,20,0,0,0
1865,29,16.0,177.26,1,0.358,18,0,0,0
1866,8,14.0,150.12,0,0.329,14,0,0,0
1867,5,15.0,16.3,0,-0.864,16,0,0,0
1868,29,9.1,38.52,4,-0.37,19,0,0,1
1869,47,17.0,47.49,0,-0.434,15,1,0,0
1870,68,13.0,77.48,0,-0.093,23,0,1,0
1871,45,16.0,40.04,0,-0.283,23,0,0,0
1872,2,19.0,38.07,0,0.641,21,0,0,0
1873,27,15.0,128.58,1,0.765,13,0,0,0
1874,36,12.0,123.0,1,-0.588,2,0,0,0
1875,36,11.0,92.96,1,-0.758,9,0,0,0
1876,26,15.0,73.23,1,0.679,13,0,0,0
1877,43,18.0,68.06,0,0.003,22,0,1,0
1878,27,12.0,3.47,0,-0.351,12,0,1,0
1879,69,6.4,54.65,3,-0.897,1,0,0,1
1880,20,12.0,60.98,1,0.212,13,0,0,0
1881,11,8.0,21.61,0,-0.585,22,0,0,0
1882,38,17.0,102.92,0,-0.925,8,1,0,0
1883,6,7.0,107.19,1,-0.11,4,0,0,0
1884,23,15.0,161.46,0,0.194,22,0,0,0
1885,47,13.5,18.62,4,-0.657,11,0,0,1
1886,46,13.0,48.08,0,0.303,24,0,0,0
1887,12,8.6,68.38,6,-0.622,6,0,0,1
1888,13,13.0,22.86,2,-0.959,13,0,0,0
1889,62,6.3,51.15,3,-0.702,20,1,0,1
1890,60,12.0,289.45,0,0.174,23,0,0,0
1891,43,18.0,63.32,0,0.271,5,0,1,0
1892,68,10.0,247.01,1,0.73,13,0,0,0
1893,5,17.0,43.52,0,-0.875,17,0,0,0
1894,37,18.0,9.97,5,0.906,19,0,0,0
1895,31,19.0,11.59,0,0.044,19,0,0,0
1896,9,13.0,78.87,1,-0.509,1,0,1,0
1897,51,5.7,0.04,3,-0.269,4,1,0,1
1898,29,16.0,65.06,0,-0.889,2,0,0,0
1899,40,9.8,4.27,5,-0.78,12,0,0,1
1900,41,15.0,249.51,0,0.765,1,0,0,0
1901,11,19.0,10.69,1,-0.788,12,0,1,0
1902,23,9.0,48.24,2,-0.888,13,0,1,0
1903,1,20.0,66.42,0,0.197,6,1,1,0
1904,46,18.0,102.72,0,-0.235,7,0,0,0
1905,21,25.0,36.89,0,-0.188,20,0,0,0
1906,36,17.0,162.9,0,-0.759,5,0,1,0
1907,54,10.0,39.26,0,-0.912,9,0,0,0
1908,57,26.0,17.43,0,0.731,13,1,0,0
1909,1,9.0,53.94,0,-0.221,14,0,0,0
1910,63,12.0,64.38,0,-0.78,8,0,0,0
1911,54,5.9,17.35,6,-0.599,16,0,1,1
1912,55,7.0,79.27,1,-0.794,14,0,0,0
1913,40,10.0,32.75,0,-0.044,18,0,0,0
1914,15,17.0,0.26,1,0.607,10,0,0,0
1915,21,14.0,18.44,2,-0.213,19,0,0,0
1916,47,14.0,175.02,0,0.24,16,0,0,0
1917,53,18.0,86.44,3,0.351,9,0,0,0
1918,9,13.0,12.61,1,0.424,21,1,1,0
1919,52,8.5,1.66,3,0.211,1,0,0,1
1920,57,14.0,25.92,2,0.108,9,0,0,0
1921,26,10.0,108.58,2,-0.043,24,1,0,0
1922,41,12.0,6.72,0,-0.053,14,0,0,0
1923,35,14.0,47.03,0,-0.334,7,0,0,0
1924,63,16.0,19.3,1,0.009,23,0,0,0
1925,25,12.0,77.73,0,-0.042,24,1,0,0
1926,38,17.0,0.02,0,-0.361,11,1,0,0
1927,2,17.0,19.48,0,-0.398,20,1,0,0
1928,7,16.0,68.23,0,-0.108,7,1,0,0
1929,34,12.0,47.48,0,0.606,24,0,0,0
1930,17,12.0,90.54,0,-0.505,10,0,0,0
1931,43,17.0,10.3,1,0.691,19,0,0,0
1932,59,16.0,45.43,0,0.448,2,0,3,0
1933,51,17.0,13.07,0,-0.476,2,0,1,0
1934,54,14.0,61.17,0,-0.972,23,0,0,0
1935,24,19.0,8.45,2,-0.846,16,0,1,0
1936,25,21.0,9.66,2,0.766,12,0,0,0
1937,71,13.0,23.87,0,0.614,8,0,0,0
1938,52,9.0,30.84,0,-0.241,10,0,0,0
1939,70,17.0,41.42,2,-0.877,23,1,0,0
1940,33,17.0,52.15,4,0.622,15,0,0,0
1941,49,18.0,37.96,0,-0.49,16,0,1,0
1942,29,19.0,2.8,1,0.906,4,0,0,0
1943,63,12.0,25.25,0,0.046,23,0,0,0
1944,22,14.0,3.8,0,0.43,5,0,2,0
1945,26,13.0,7.54,2,-0.076,17,1,0,0
1946,28,15.0,5.85,0,-0.945,10,1,2,0
1947,49,10.0,10.33,2,-0.874,4,0,0,0
1948,71,13.0,100.57,0,0.952,1,1,1,0
1949,49,17.0,59.26,1,-0.176,1,1,1,0
1950,20,14.0,42.41,0,-0.634,7,1,0,0
1951,63,15.0,79.06,0,0.441,3,0,1,0
1952,61,19.0,195.0,0,0.764,16,1,0,0
1953,49,9.0,32.44,0,-0.466,16,0,0,0
1954,71,12.0,27.48,0,0.142,15,1,0,0
1955,1,15.0,228.39,0,-0.509,23,0,0,0
1956,13,17.0,88.53,0,0.645,11,0,2,0
1957,51,18.0,90.06,2,-0.826,22,1,0,0
1958,56,10.0,54.97,1,-0.255,18,0,0,0
1959,62,25.0,42.44,0,-0.24,21,0,1,0
1960,32,9.0,47.99,0,0.274,24,0,1,0
1961,30,13.0,63.35,1,-0.644,20,0,0,0
1962,29,20.0,28.38,4,-0.05,8,0,0,0
1963,49,15.0,91.48,0,0.104,24,0,1,0
1964,45,16.0,143.96,0,0.782,6,0,0,0
1965,30,22.0,50.82,1,0.053,18,0,1,0
1966,16,14.0,28.83,0,-0.736,8,0,0,0
1967,40,13.0,71.36,0,-0.797,20,0,0,0
1968,19,14.0,12.07,2,0.848,17,0,0,0
1969,18,15.0,207.6,0,0.959,5,0,1,0
1970,1,18.0,64.37,0,-0.666,3,0,0,0
1971,47,13.0,4.2,1,0.503,19,0,0,0
1972,66,11.0,45.27,0,-0.499,7,0,0,0
1973,38,10.0,83.26,2,0.666,12,0,0,0
1974,51,4.6,8.69,4,-0.807,1,0,0,1
1975,63,13.0,3.14,1,-0.126,3,0,0,0
1976,4,15.0,40.3,1,0.192,10,0,0,0
1977,1,13.0,107.61,1,0.705,6,1,0,0
1978,8,9.0,17.38,3,0.713,16,1,0,0
1979,29,14.0,75.74,0,-0.631,14,0,0,0
1980,55,16.0,31.43,0,0.934,8,0,0,0
1981,3,10.0,3.69,4,0.277,6,0,0,0
1982,32,16.0,21.74,2,0.318,11,0,0,0
1983,10,19.0,22.6,0,0.778,4,0,0,0
1984,34,11.1,64.14,3,-0.359,8,1,0,1
1985,55,11.0,240.21,0,-0.17,5,0,0,0
1986,32,15.0,14.13,1,0.97,10,0,0,0
1987,50,4.5,22.65,5,-0.967,22,0,0,1
1988,7,10.0,225.57,1,0.734,12,0,0,0
1989,8,6.0,31.38,2,0.685,17,0,0,0
1990,65,13.0,25.77,2,-0.475,20,0,3,0
1991,57,19.0,6.98,3,0.643,11,0,0,0
1992,67,9.4,47.18,5,-0.34,20,1,0,1
1993,59,16.0,35.54,0,0.258,12,0,0,0
1994,54,15.0,61.08,0,-0.106,21,0,0,0
1995,67,18.0,42.78,1,-0.797,12,1,0,0
1996,51,6.4,4.81,5,0.791,17,0,0,1
1997,8,20.0,11.64,0,0.091,20,0,1,0
1998,34,8.9,80.15,3,-0.036,23,0,1,1
1999,35,12.0,132.17,2,0.759,22,0,0,0
2000,32,17.0,56.59,0,-0.344,5,0,1,0
2001,46,22.0,0.07,1,0.141,17,0,0,0
2002,16,13.0,34.08,0,0.765,24,1,0,0
2003,68,10.0,45.36,0,-0.314,5,0,0,0
2004,37,7.8,21.66,3,0.587,13,1,0,1
2005,54,22.0,155.78,0,0.029,14,1,0,0
2006,14,8.3,1.62,4,-0.684,8,1,0,1
2007,55,12.0,63.84,0,-0.919,14,0,0,0
2008,48,8.0,22.6,0,0.453,6,0,0,0
2009,7,16.0,49.19,0,-0.476,7,1,0,0
2010,7,14.0,64.01,4,0.631,10,0,0,0
